Loan Term,Loan Amount,Loan Provider,Loan Product,Average APR,Source,Date Extracted
36, 2000, UK Credit Limited, Tenant Guarantor Loan, 54.9, Moneyfacts, 2020-07-02 07:21:04
36, 2000, Likely Loans, Personal Loan, 59.9, Moneyfacts, 2020-07-02 07:21:04
36, 2000, TFS Loans, Guarantor Loan, 69.9, Moneyfacts, 2020-07-02 07:21:04
36, 3000, Hitachi Personal Finance, Hitachi Personal Loan, 8.4, Moneyfacts, 2020-07-02 07:21:05
36, 3000, AA, Member Loan, 8.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, AA, Non-Member Loan, 8.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, NatWest, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Royal Bank of Scotland, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, 1plus1 Loans, Guarantor Loan, 47.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Everyday Loans, Personal Loan (Good), 74.4, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Madiston LendLoanInvest, Unsecured Personal Loan, 6.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Tesco Bank, Online Personal Loan, 8.5, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Tesco Bank, Telephone Personal Loan, 8.5, Moneyfacts, 2020-07-02 07:21:05
36, 3000, MBNA Limited, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Post Office Money®, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Bank of Ireland UK, Online Personal Loan, 9.5, Moneyfacts, 2020-07-02 07:21:05
36, 3000, cahoot, Online Personal Loan, 9.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Santander, 123 and Select Customers Personal Loan, 9.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Santander, Existing Customer Personal Loan , 9.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Santander, Personal Loan , 9.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Zopa, Personal Loan, 9.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Starling Bank, Personal Loan, 11.5, Moneyfacts, 2020-07-02 07:21:05
36, 3000, AIB, Personal Loan, 12.3, Moneyfacts, 2020-07-02 07:21:05
36, 3000, RateSetter, Personal Loan, 12.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Lending Works, Personal Loan, 13.2, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 13.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Barclays Bank, Existing Premier Account Customer Barclayloan, 14.6, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Clydesdale Bank, Personal Loan, 14.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Yorkshire Bank, Personal Loan, 14.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, M\u0026S Bank, Existing Customer Personal Loan, 15.8, Moneyfacts, 2020-07-02 07:21:05
36, 3000, M\u0026S Bank, Personal Loan, 15.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, first direct, Personal Loan, 16.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, John Lewis Financial Services, Personal Loan, 16.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 17.4, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Danske Bank, Personal Loan, 17.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, HSBC, Existing Customer Personal Loan, 18.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, HSBC, Personal Loan, 18.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, HSBC, Premier Customer Personal Loan, 18.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Monzo Bank, Personal Loan, 19.5, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Halifax, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Halifax, Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Ulster Bank, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Barclays Bank, Existing Current Account Customer Barclayloan, 20.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, TSB, Existing Current Account Customer Personal Loan, 21.7, Moneyfacts, 2020-07-02 07:21:05
36, 3000, TSB, Personal Loan, 21.7, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Bank of Scotland, Existing Customer Personal Loan, 23.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Lloyds Bank, Existing Customer Personal Loan, 24.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, TFS Loans, Guarantor Loan, 48.9, Moneyfacts, 2020-07-02 07:21:05
36, 3000, Trusttwo, Trusttwo (Homeowner Guarantor) Personal Loan, 49.5, Moneyfacts, 2020-07-02 07:21:06
36, 3000, Bamboo, Guarantor Loan, 49.7, Moneyfacts, 2020-07-02 07:21:06
36, 3000, Bamboo, Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:06
36, 3000, Trusttwo, Trusttwo (Tenant/LWP Guarantor) Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:06
36, 3000, Amigo, Guarantor Personal Loan, 49.9, Moneyfacts, 2020-07-02 07:21:06
36, 3000, UK Credit Limited, Homeowner Guarantor Loan, 49.9, Moneyfacts, 2020-07-02 07:21:06
36, 3000, UK Credit Limited, Tenant Guarantor Loan, 49.9, Moneyfacts, 2020-07-02 07:21:06
36, 3000, Likely Loans, Personal Loan, 59.9, Moneyfacts, 2020-07-02 07:21:06
36, 4000, Hitachi Personal Finance, Hitachi Personal Loan, 8.4, Moneyfacts, 2020-07-02 07:21:07
36, 4000, AA, Member Loan, 8.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, AA, Non-Member Loan, 8.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, NatWest, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Royal Bank of Scotland, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, 1plus1 Loans, Guarantor Loan, 47.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Everyday Loans, Personal Loan (Good), 74.4, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Madiston LendLoanInvest, Unsecured Personal Loan, 6.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Tesco Bank, Online Personal Loan, 8.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Tesco Bank, Telephone Personal Loan, 8.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, MBNA Limited, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Post Office Money®, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Bank of Ireland UK, Online Personal Loan, 9.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, cahoot, Online Personal Loan, 9.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Santander, 123 and Select Customers Personal Loan, 9.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Santander, Existing Customer Personal Loan , 9.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Santander, Personal Loan , 9.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Zopa, Personal Loan, 9.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Starling Bank, Personal Loan, 11.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Lending Works, Personal Loan, 12.1, Moneyfacts, 2020-07-02 07:21:07
36, 4000, AIB, Personal Loan, 12.3, Moneyfacts, 2020-07-02 07:21:07
36, 4000, RateSetter, Personal Loan, 12.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 13.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Barclays Bank, Existing Premier Account Customer Barclayloan, 14.6, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Clydesdale Bank, Personal Loan, 14.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Yorkshire Bank, Personal Loan, 14.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, M\u0026S Bank, Existing Customer Personal Loan, 15.8, Moneyfacts, 2020-07-02 07:21:07
36, 4000, M\u0026S Bank, Personal Loan, 15.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, first direct, Personal Loan, 16.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, John Lewis Financial Services, Personal Loan, 16.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 17.4, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Danske Bank, Personal Loan, 17.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, HSBC, Existing Customer Personal Loan, 18.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, HSBC, Personal Loan, 18.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, HSBC, Premier Customer Personal Loan, 18.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Monzo Bank, Personal Loan, 19.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Halifax, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Halifax, Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Ulster Bank, Existing Customer Personal Loan, 19.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Barclays Bank, Existing Current Account Customer Barclayloan, 20.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, TSB, Existing Current Account Customer Personal Loan, 21.7, Moneyfacts, 2020-07-02 07:21:07
36, 4000, TSB, Personal Loan, 21.7, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Bank of Scotland, Existing Customer Personal Loan, 23.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Lloyds Bank, Existing Customer Personal Loan, 24.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, UK Credit Limited, Homeowner Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, UK Credit Limited, Tenant Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, TFS Loans, Guarantor Loan, 48.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Trusttwo, Trusttwo (Homeowner Guarantor) Personal Loan, 49.5, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Bamboo, Guarantor Loan, 49.7, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Bamboo, Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Trusttwo, Trusttwo (Tenant/LWP Guarantor) Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Amigo, Guarantor Personal Loan, 49.9, Moneyfacts, 2020-07-02 07:21:07
36, 4000, Likely Loans, Personal Loan, 59.9, Moneyfacts, 2020-07-02 07:21:07
36, 5000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, AA, Member Loan, 4.1, Moneyfacts, 2020-07-02 07:21:09
36, 5000, AA, Non-Member Loan, 4.2, Moneyfacts, 2020-07-02 07:21:09
36, 5000, NatWest, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Royal Bank of Scotland, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, 1plus1 Loans, Guarantor Loan, 47.8, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Everyday Loans, Personal Loan (Good), 51.0, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Tesco Bank, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Tesco Bank, Telephone Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, MBNA Limited, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, John Lewis Financial Services, Personal Loan, 3.6, Moneyfacts, 2020-07-02 07:21:09
36, 5000, cahoot, Online Personal Loan, 3.8, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Clydesdale Bank, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Yorkshire Bank, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Post Office Money®, Personal Loan, 4.2, Moneyfacts, 2020-07-02 07:21:09
36, 5000, M\u0026S Bank, Existing Customer Personal Loan, 4.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, M\u0026S Bank, Personal Loan, 4.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Bank of Ireland UK, Online Personal Loan, 4.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Santander, 123 and Select Customers Personal Loan, 4.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Santander, Existing Customer Personal Loan , 4.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Santander, Personal Loan , 4.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, first direct, Personal Loan, 4.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:21:09
36, 5000, HSBC, Existing Customer Personal Loan, 6.1, Moneyfacts, 2020-07-02 07:21:09
36, 5000, HSBC, Personal Loan, 6.1, Moneyfacts, 2020-07-02 07:21:09
36, 5000, HSBC, Premier Customer Personal Loan, 6.1, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Madiston LendLoanInvest, Unsecured Personal Loan, 6.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 6.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Barclays Bank, Existing Premier Account Customer Barclayloan, 7.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Ulster Bank, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:21:09
36, 5000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Halifax, Existing Customer Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Halifax, Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, TSB, Existing Current Account Customer Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, TSB, Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Barclays Bank, Existing Current Account Customer Barclayloan, 10.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Lending Works, Personal Loan, 11.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Starling Bank, Personal Loan, 11.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Bank of Scotland, Existing Customer Personal Loan, 11.7, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Lloyds Bank, Existing Customer Personal Loan, 15.4, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Monzo Bank, Personal Loan, 19.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, TFS Loans, Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, UK Credit Limited, Homeowner Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, UK Credit Limited, Tenant Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Trusttwo, Trusttwo (Homeowner Guarantor) Personal Loan, 49.5, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Bamboo, Guarantor Loan, 49.7, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Bamboo, Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Trusttwo, Trusttwo (Tenant/LWP Guarantor) Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Amigo, Guarantor Personal Loan, 49.9, Moneyfacts, 2020-07-02 07:21:09
36, 5000, Likely Loans, Personal Loan, 59.9, Moneyfacts, 2020-07-02 07:21:09
36, 6000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, AA, Member Loan, 4.1, Moneyfacts, 2020-07-02 07:21:11
36, 6000, AA, Non-Member Loan, 4.2, Moneyfacts, 2020-07-02 07:21:11
36, 6000, NatWest, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Royal Bank of Scotland, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, 1plus1 Loans, Guarantor Loan, 47.8, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Everyday Loans, Personal Loan (Good), 51.0, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Tesco Bank, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Tesco Bank, Telephone Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:21:11
36, 6000, MBNA Limited, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, John Lewis Financial Services, Personal Loan, 3.6, Moneyfacts, 2020-07-02 07:21:11
36, 6000, cahoot, Online Personal Loan, 3.8, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Clydesdale Bank, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Yorkshire Bank, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Post Office Money®, Personal Loan, 4.2, Moneyfacts, 2020-07-02 07:21:11
36, 6000, M\u0026S Bank, Existing Customer Personal Loan, 4.4, Moneyfacts, 2020-07-02 07:21:11
36, 6000, M\u0026S Bank, Personal Loan, 4.4, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Bank of Ireland UK, Online Personal Loan, 4.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Santander, 123 and Select Customers Personal Loan, 4.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Santander, Existing Customer Personal Loan , 4.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Santander, Personal Loan , 4.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, first direct, Personal Loan, 4.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:21:11
36, 6000, HSBC, Existing Customer Personal Loan, 6.1, Moneyfacts, 2020-07-02 07:21:11
36, 6000, HSBC, Personal Loan, 6.1, Moneyfacts, 2020-07-02 07:21:11
36, 6000, HSBC, Premier Customer Personal Loan, 6.1, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Madiston LendLoanInvest, Unsecured Personal Loan, 6.3, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 6.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Barclays Bank, Existing Premier Account Customer Barclayloan, 7.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Ulster Bank, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:21:11
36, 6000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Halifax, Existing Customer Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Halifax, Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, TSB, Existing Current Account Customer Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, TSB, Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Barclays Bank, Existing Current Account Customer Barclayloan, 10.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Lending Works, Personal Loan, 10.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Bank of Scotland, Existing Customer Personal Loan, 11.7, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Lloyds Bank, Existing Customer Personal Loan, 15.4, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Monzo Bank, Personal Loan, 19.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, TFS Loans, Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, UK Credit Limited, Homeowner Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, UK Credit Limited, Tenant Guarantor Loan, 39.9, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Trusttwo, Trusttwo (Homeowner Guarantor) Personal Loan, 49.5, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Bamboo, Guarantor Loan, 49.7, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Trusttwo, Trusttwo (Tenant/LWP Guarantor) Personal Loan, 49.7, Moneyfacts, 2020-07-02 07:21:11
36, 6000, Amigo, Guarantor Personal Loan, 49.9, Moneyfacts, 2020-07-02 07:21:11
36, 7000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, AA, Member Loan, 4.1, Moneyfacts, 2020-07-02 07:21:13
36, 7000, AA, Non-Member Loan, 4.2, Moneyfacts, 2020-07-02 07:21:13
36, 7000, NatWest, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Royal Bank of Scotland, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, 1plus1 Loans, Guarantor Loan, 47.8, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Everyday Loans, Personal Loan (Good), 51.0, Moneyfacts, 2020-07-02 07:21:13
36, 7000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:21:13
36, 7000, HSBC, Existing Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:21:13
36, 7000, HSBC, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:21:13
36, 7000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Tesco Bank, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Tesco Bank, Telephone Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:21:13
36, 7000, MBNA Limited, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, John Lewis Financial Services, Personal Loan, 3.6, Moneyfacts, 2020-07-02 07:21:13
36, 7000, cahoot, Online Personal Loan, 3.8, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Clydesdale Bank, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Yorkshire Bank, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Post Office Money®, Personal Loan, 4.2, Moneyfacts, 2020-07-02 07:21:13
36, 7000, M\u0026S Bank, Existing Customer Personal Loan, 4.4, Moneyfacts, 2020-07-02 07:21:13
36, 7000, M\u0026S Bank, Personal Loan, 4.4, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Bank of Ireland UK, Online Personal Loan, 4.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Santander, 123 and Select Customers Personal Loan, 4.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Santander, Existing Customer Personal Loan , 4.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Santander, Personal Loan , 4.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Madiston LendLoanInvest, Unsecured Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 6.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Barclays Bank, Existing Premier Account Customer Barclayloan, 7.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Ulster Bank, Existing Customer Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:21:13
36, 7000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Halifax, Existing Customer Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Halifax, Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, TSB, Existing Current Account Customer Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, TSB, Personal Loan, 9.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Lending Works, Personal Loan, 10.6, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Barclays Bank, Existing Current Account Customer Barclayloan, 10.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Bank of Scotland, Existing Customer Personal Loan, 11.7, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Lloyds Bank, Existing Customer Personal Loan, 15.4, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Monzo Bank, Personal Loan, 19.5, Moneyfacts, 2020-07-02 07:21:13
36, 7000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, UK Credit Limited, Homeowner Guarantor Loan, 36.9, Moneyfacts, 2020-07-02 07:21:13
36, 7000, Trusttwo, Trusttwo (Homeowner Guarantor) Personal Loan, 49.5, Moneyfacts, 2020-07-02 07:21:13
